Z	age	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF
	0.004560	6.0000	0.09000000	0.0900	-1.1776	3.4840	3.4579	7.714	12.759	11.636	10.226	8.907	7.329	5.814	5.276	4.951	1.46765435
	0.004560	6.0000	0.10000000	0.1000	-1.0770	3.4907	3.4297	7.462	12.390	11.268	9.870	8.587	7.051	5.577	5.024	4.714	1.57040203
	0.004560	6.0000	0.12000000	0.1200	-0.9145	3.5015	3.3897	7.056	11.819	10.688	9.311	8.082	6.609	5.196	4.611	4.325	1.74782515
	0.004560	6.0000	0.14000000	0.1400	-0.7771	3.5110	3.3573	6.713	11.357	10.204	8.832	7.647	6.240	4.880	4.262	3.995	1.89584959
	0.004560	6.0000	0.14560688	0.1456	-0.7464	3.5133	3.3529	6.636	11.256	10.095	8.721	7.546	6.157	4.811	4.185	3.922	1.93298733
	0.004560	6.0000	0.16000000	0.1600	-0.6670	3.5191	3.3374	6.437	10.998	9.816	8.439	7.289	5.945	4.632	3.984	3.732	2.02115250
	0.004560	6.0000	0.18473396	0.1847	-0.5740	3.5275	3.3406	6.205	10.671	9.463	8.085	6.972	5.692	4.427	3.750	3.513	2.15180564
	0.004560	6.0000	0.20000000	0.2000	-0.4877	3.5340	3.3148	5.989	10.393	9.165	7.791	6.703	5.467	4.232	3.529	3.305	2.22178221
	0.004560	6.0000	0.22818772	0.2282	-0.4935	3.5378	3.3929	6.004	10.354	9.117	7.738	6.664	5.466	4.257	3.558	3.335	2.33380556
	0.004560	6.0000	0.25262254	0.2526	-0.3869	3.5478	3.3705	5.737	9.990	8.725	7.354	6.315	5.188	4.023	3.288	3.084	2.41641426
	0.004560	6.0000	0.26525626	0.2653	-0.3838	3.5495	3.3956	5.729	9.957	8.690	7.318	6.285	5.175	4.021	3.286	3.083	2.45477724
	0.004560	6.0000	0.28907961	0.2891	-0.3908	3.5525	3.4518	5.747	9.928	8.658	7.286	6.262	5.183	4.048	3.316	3.114	2.52016425
	0.004560	6.0000	0.30318046	0.3032	-0.3771	3.5557	3.4717	5.713	9.855	8.579	7.208	6.195	5.143	4.025	3.286	3.090	2.55518794
	0.004560	6.0000	0.31820837	0.3182	-0.3567	3.5594	3.4868	5.662	9.761	8.478	7.111	6.109	5.087	3.985	3.239	3.049	2.58992434
	0.004560	6.0000	0.33299878	0.3330	-0.3433	3.5624	3.5054	5.628	9.691	8.404	7.039	6.045	5.050	3.962	3.211	3.025	2.62169337
	0.004560	6.0000	0.34506467	0.3451	-0.3374	3.5646	3.5237	5.614	9.650	8.360	6.997	6.009	5.032	3.955	3.200	3.017	2.64597678
	0.004560	6.0000	0.35049257	0.3505	-0.3362	3.5655	3.5329	5.611	9.636	8.345	6.983	5.997	5.028	3.955	3.199	3.018	2.65646076
	0.004560	6.0000	0.37893304	0.3789	-0.2976	3.5728	3.5572	5.514	9.450	8.153	6.804	5.839	4.925	3.881	3.112	2.942	2.70740247
	0.004560	6.0000	0.40000001	0.4000	-0.2745	3.5777	3.5773	5.456	9.326	8.030	6.695	5.744	4.864	3.837	3.062	2.899	2.74133730
	0.004560	6.0000	0.43069497	0.4307	-0.2310	3.5859	3.5987	5.347	9.092	7.808	6.499	5.572	4.749	3.751	2.971	2.820	2.78573942
	0.004560	6.0000	0.44999999	0.4500	-0.2057	3.5907	3.6117	5.284	8.953	7.679	6.386	5.473	4.682	3.702	2.920	2.776	2.81098008
	0.004560	6.0000	0.46992910	0.4699	-0.1769	3.5959	3.6227	5.212	8.791	7.535	6.264	5.368	4.604	3.641	2.865	2.726	2.83515644
	0.004560	6.0000	0.50000000	0.5000	-0.1370	3.6032	3.6389	5.113	8.562	7.338	6.097	5.225	4.497	3.557	2.789	2.658	2.86847806
	0.004560	6.0000	0.50482428	0.5048	-0.1307	3.6043	3.6410	5.097	8.526	7.308	6.072	5.203	4.480	3.544	2.777	2.647	2.87350368
	0.004560	6.0000	0.51904410	0.5190	-0.1109	3.6076	3.6465	5.047	8.415	7.214	5.993	5.135	4.427	3.501	2.740	2.613	2.88781953
	0.004560	6.0000	0.53395724	0.5340	-0.0913	3.6112	3.6534	4.998	8.298	7.117	5.913	5.066	4.375	3.460	2.704	2.581	2.90208268
	0.004560	6.0000	0.54958797	0.5496	-0.0716	3.6150	3.6615	4.949	8.175	7.016	5.830	4.997	4.322	3.419	2.670	2.550	2.91627097
	0.004560	6.0000	0.55000001	0.5500	-0.0711	3.6151	3.6618	4.948	8.172	7.014	5.828	4.995	4.320	3.418	2.669	2.549	2.91663504
	0.004560	6.0000	0.55440241	0.5544	-0.0658	3.6160	3.6635	4.934	8.141	6.988	5.806	4.977	4.306	3.407	2.660	2.541	2.92049336
	0.004560	6.0000	0.57408887	0.5741	-0.0396	3.6204	3.6703	4.869	7.989	6.863	5.702	4.888	4.237	3.351	2.612	2.497	2.93708444
	0.004560	6.0000	0.59497893	0.5950	-0.0126	3.6254	3.6786	4.802	7.823	6.732	5.594	4.797	4.166	3.295	2.565	2.454	2.95358872
	0.004560	6.0000	0.60000002	0.6000	-0.0059	3.6266	3.6803	4.785	7.783	6.700	5.568	4.774	4.148	3.281	2.553	2.443	2.95739889
	0.004560	6.0000	0.61349189	0.6135	0.0099	3.6290	3.6839	4.745	7.695	6.629	5.508	4.723	4.107	3.247	2.524	2.416	2.96735382
	0.004560	6.0000	0.63114756	0.6311	0.0313	3.6326	3.6891	4.692	7.563	6.529	5.425	4.653	4.051	3.203	2.487	2.382	2.97979188
	0.004560	6.0000	0.64965671	0.6497	0.0536	3.6367	3.6958	4.636	7.413	6.419	5.335	4.580	3.992	3.158	2.452	2.351	2.99214602
	0.004560	6.0000	0.64999998	0.6500	0.0539	3.6368	3.6960	4.635	7.410	6.417	5.333	4.578	3.991	3.157	2.452	2.350	2.99236870
	0.004560	6.0000	0.65170145	0.6517	0.0556	3.6370	3.6965	4.631	7.400	6.410	5.327	4.573	3.987	3.153	2.449	2.347	2.99346900
	0.004560	6.0000	0.67440057	0.6744	0.0814	3.6408	3.7010	4.567	7.246	6.295	5.231	4.492	3.919	3.099	2.405	2.306	3.00763345
	0.004560	6.0000	0.69818634	0.6982	0.1084	3.6453	3.7069	4.499	7.066	6.167	5.125	4.406	3.847	3.044	2.365	2.269	3.02151704
	0.004560	6.0000	0.69999999	0.7000	0.1101	3.6457	3.7077	4.495	7.053	6.157	5.118	4.401	3.843	3.041	2.362	2.267	3.02253795
	0.004560	6.0000	0.75000000	0.7500	0.1761	3.6606	3.7315	4.330	6.537	5.806	4.837	4.182	3.665	2.919	2.291	2.205	3.04879928
	0.004560	6.0000	0.75122422	0.7512	0.1771	3.6608	3.7318	4.327	6.532	5.802	4.834	4.180	3.662	2.917	2.289	2.204	3.04939961
	0.004560	6.0000	0.78447187	0.7845	0.2076	3.6646	3.7352	4.251	6.378	5.685	4.732	4.093	3.584	2.852	2.236	2.152	3.06501150
	0.004560	6.0000	0.80000001	0.8000	0.2203	3.6664	3.7384	4.219	6.309	5.633	4.688	4.056	3.552	2.825	2.215	2.133	3.07187057
	0.004560	6.0000	0.83212894	0.8321	0.2487	3.6698	3.7405	4.148	6.169	5.525	4.595	3.975	3.479	2.764	2.165	2.084	3.08523631
	0.004560	6.0000	0.85000002	0.8500	0.2636	3.6717	3.7426	4.111	6.094	5.468	4.546	3.933	3.441	2.733	2.140	2.060	3.09222293
	0.004560	6.0000	0.85766941	0.8577	0.2692	3.6724	3.7439	4.097	6.066	5.447	4.528	3.918	3.427	2.721	2.130	2.051	3.09512973
	0.004560	6.0000	0.89999998	0.9000	0.3024	3.6766	3.7481	4.014	5.902	5.323	4.420	3.825	3.343	2.652	2.074	1.996	3.11026096
	0.004560	6.0000	0.93928230	0.9393	0.3313	3.6801	3.7518	3.942	5.761	5.215	4.327	3.744	3.270	2.591	2.024	1.948	3.12305403
	0.004560	6.0000	0.94999999	0.9500	0.3388	3.6810	3.7530	3.923	5.724	5.187	4.303	3.723	3.250	2.575	2.011	1.936	3.12635612
	0.004560	6.0000	0.95931429	0.9593	0.3452	3.6818	3.7540	3.907	5.693	5.164	4.283	3.705	3.234	2.562	2.001	1.926	3.12916470
	0.004560	6.0000	1.00000000	1.0000	0.3746	3.6852	3.7562	3.834	5.555	5.058	4.190	3.624	3.160	2.500	1.951	1.877	3.14080405
	0.004560	6.0000	1.00557840	1.0056	0.3781	3.6856	3.7569	3.825	5.538	5.046	4.179	3.615	3.151	2.492	1.945	1.872	3.14232421
	0.004560	6.0000	1.04999995	1.0500	0.4083	3.6891	3.7592	3.749	5.396	4.938	4.084	3.531	3.074	2.429	1.893	1.821	3.15380883
	0.004560	6.0000	1.08659649	1.0866	0.4312	3.6917	3.7617	3.692	5.292	4.857	4.014	3.469	3.017	2.381	1.853	1.783	3.16251063
	0.004560	6.0000	1.10000002	1.1000	0.4394	3.6927	3.7627	3.671	5.256	4.829	3.989	3.447	2.997	2.364	1.839	1.769	3.16554141
	0.004560	6.0000	1.10087764	1.1009	0.4399	3.6927	3.7628	3.670	5.253	4.827	3.987	3.446	2.996	2.363	1.838	1.768	3.16573715
	0.004560	6.0000	1.14999998	1.1500	0.4708	3.6960	3.7640	3.593	5.120	4.722	3.895	3.363	2.920	2.297	1.783	1.714	3.17617631
	0.004560	6.0000	1.16908455	1.1691	0.4819	3.6972	3.7649	3.565	5.071	4.684	3.862	3.334	2.892	2.273	1.763	1.695	3.17997694
	0.004560	6.0000	1.20000005	1.2000	0.5004	3.6992	3.7656	3.519	4.991	4.621	3.806	3.284	2.846	2.234	1.730	1.662	3.18585706
	0.004560	6.0000	1.21655369	1.2166	0.5091	3.7002	3.7667	3.497	4.953	4.591	3.780	3.261	2.825	2.216	1.714	1.647	3.18887329
	0.004560	6.0000	1.26615775	1.2662	0.5371	3.7031	3.7679	3.427	4.836	4.498	3.698	3.187	2.756	2.157	1.664	1.598	3.19740200
	0.004560	6.0000	1.31615770	1.3162	0.5647	3.7060	3.7684	3.358	4.722	4.407	3.618	3.114	2.688	2.098	1.613	1.549	3.20527697
	0.004560	6.0000	1.36615777	1.3662	0.5907	3.7086	3.7692	3.293	4.616	4.322	3.542	3.046	2.624	2.043	1.566	1.502	3.21250081
	0.004560	6.0000	1.37215495	1.3722	0.5937	3.7089	3.7693	3.286	4.603	4.312	3.534	3.038	2.617	2.037	1.561	1.497	3.21332741
	0.004560	6.0000	1.41615772	1.4162	0.6182	3.7111	3.7675	3.225	4.508	4.234	3.464	2.974	2.557	1.984	1.514	1.452	3.21914864
	0.004560	6.0000	1.45248520	1.4525	0.6360	3.7129	3.7677	3.180	4.438	4.177	3.413	2.928	2.514	1.946	1.481	1.419	3.22365379
	0.004560	6.0000	1.46615779	1.4662	0.6435	3.7136	3.7670	3.161	4.410	4.153	3.392	2.908	2.496	1.930	1.467	1.405	3.22528386
	0.004560	6.0000	1.51615775	1.5162	0.6691	3.7159	3.7654	3.097	4.312	4.073	3.320	2.842	2.433	1.875	1.418	1.358	3.23096180
	0.004560	6.0000	1.56615770	1.5662	0.6923	3.7182	3.7653	3.039	4.222	3.999	3.254	2.782	2.377	1.826	1.375	1.315	3.23623013
	0.004560	6.0000	1.57274067	1.5727	0.6955	3.7185	3.7651	3.031	4.210	3.989	3.245	2.773	2.369	1.819	1.369	1.309	3.23689556
	0.004560	6.0000	1.61615777	1.6162	0.7183	3.7204	3.7618	2.974	4.125	3.918	3.182	2.715	2.314	1.769	1.325	1.266	3.24112678
	0.004560	6.0000	1.65467525	1.6547	0.7368	3.7220	3.7600	2.928	4.058	3.861	3.131	2.667	2.269	1.729	1.289	1.231	3.24466062
	0.004560	6.0000	1.66615784	1.6662	0.7426	3.7225	3.7592	2.913	4.037	3.843	3.115	2.652	2.255	1.717	1.278	1.220	3.24567652
	0.004560	6.0000	1.70687973	1.7069	0.7621	3.7242	3.7570	2.865	3.966	3.783	3.061	2.602	2.208	1.675	1.241	1.183	3.24914885
	0.004560	6.0000	1.71615779	1.7162	0.7670	3.7246	3.7560	2.853	3.948	3.768	3.047	2.590	2.196	1.664	1.231	1.174	3.24991250
	0.004560	6.0000	1.76615775	1.7662	0.7905	3.7266	3.7531	2.794	3.863	3.696	2.983	2.530	2.139	1.614	1.186	1.129	3.25386477
	0.004560	6.0000	1.80963802	1.8096	0.8115	3.7284	3.7497	2.741	3.788	3.632	2.925	2.476	2.088	1.568	1.145	1.089	3.25709105
	0.004560	6.0000	1.81615770	1.8162	0.8150	3.7287	3.7488	2.733	3.775	3.621	2.915	2.467	2.080	1.560	1.138	1.082	3.25755906
	0.004560	6.0000	1.86615777	1.8662	0.8386	3.7306	3.7448	2.673	3.691	3.549	2.851	2.407	2.023	1.509	1.091	1.037	3.26101899
	0.004560	6.0000	1.91615772	1.9162	0.8624	3.7326	3.7403	2.614	3.609	3.478	2.786	2.347	1.966	1.458	1.045	0.991	3.26426506
	0.004560	6.0000	1.96615779	1.9662	0.8874	3.7345	3.7343	2.552	3.523	3.403	2.719	2.284	1.906	1.404	0.995	0.942	3.26731539
	0.004560	6.0000	2.01615763	2.0162	0.9117	3.7364	3.7286	2.491	3.439	3.330	2.653	2.222	1.848	1.351	0.948	0.895	3.27018595
	0.004560	6.0000	2.06615758	2.0662	0.9385	3.7384	3.7203	2.424	3.348	3.250	2.581	2.154	1.783	1.292	0.893	0.842	3.27288580
